id,record_date,shift_id,machine_id,line_id,component_id,started_at,ended_at,planned_quantity,produced_quantity,accepted_quantity,rejected_quantity,planned_minutes,operating_minutes,downtime_minutes,created_at,updated_at
b4390902-7eb3-5808-bcd4-e63c513eb5e0,2026-06-22,565c4785-c473-58ba-985f-49445d615545,d4aaaa0f-187a-5329-8085-b81c722f3da0,fbe9013d-4e1e-50bd-9c47-83a3bf63b435,ec5b37ce-5d28-5863-ab9e-a0ccf1849798,2026-06-22T22:00:00+00:00,2026-06-23T06:00:00+00:00,241,245,238,7,420,420,0,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
4f2c9132-18ef-50d5-be95-0f0d46112eb6,2026-06-22,565c4785-c473-58ba-985f-49445d615545,8060afd2-cbf7-5fd4-8032-753cbe979e11,d0d1c5ae-5804-564b-93f3-4f8197e88acc,7a7a3fdb-6391-53f9-8bd9-df3407629f76,2026-06-22T22:00:00+00:00,2026-06-23T06:00:00+00:00,220,190,182,8,420,420,0,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
fc5b2311-eacb-5332-b343-4ba7d1827811,2026-06-22,565c4785-c473-58ba-985f-49445d615545,fcb95d61-dbd4-50e9-ae34-a972811f6987,d0d1c5ae-5804-564b-93f3-4f8197e88acc,7a7a3fdb-6391-53f9-8bd9-df3407629f76,2026-06-22T22:00:00+00:00,2026-06-23T06:00:00+00:00,220,190,184,6,420,420,0,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
b1676529-5135-5fee-aab8-441286ab9fa1,2026-06-22,565c4785-c473-58ba-985f-49445d615545,fbb572df-0fee-5896-8407-b2234dc570f9,d0d1c5ae-5804-564b-93f3-4f8197e88acc,dbfc2058-2059-5d59-9e31-d733ab494bb2,2026-06-22T22:00:00+00:00,2026-06-23T06:00:00+00:00,365,382,373,9,420,420,0,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
ff51bd2f-5312-549b-ab6b-9e3152314c47,2026-06-22,565c4785-c473-58ba-985f-49445d615545,cd81dc20-a710-54b8-b55e-88617b740c7d,d84a9ec1-7b28-54f4-a4a8-a9177fa53327,274c3d65-43dd-5c12-a6d1-7f5e1027d70c,2026-06-22T22:00:00+00:00,2026-06-23T06:00:00+00:00,647,640,628,12,420,420,0,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
b390152c-4251-5dc7-9dea-c1ef62b15f24,2026-06-22,565c4785-c473-58ba-985f-49445d615545,0129397d-f8ca-5e1b-8d03-899036ea9028,d84a9ec1-7b28-54f4-a4a8-a9177fa53327,274c3d65-43dd-5c12-a6d1-7f5e1027d70c,2026-06-22T22:00:00+00:00,2026-06-23T06:00:00+00:00,647,612,602,10,420,420,0,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
97281d1a-a04a-5b7a-af4a-da20045d8882,2026-06-22,565c4785-c473-58ba-985f-49445d615545,d76b5a1a-8d30-571b-b86b-90c6706f4108,d84a9ec1-7b28-54f4-a4a8-a9177fa53327,274c3d65-43dd-5c12-a6d1-7f5e1027d70c,2026-06-22T22:00:00+00:00,2026-06-23T06:00:00+00:00,647,617,605,12,420,420,0,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
83554674-25b1-5661-9e62-b98a43199153,2026-06-23,36a74a87-f511-5934-a124-0b60c5db096d,872d4ca8-5087-5d68-a59d-17df9ca838a8,0a488a58-f45d-550b-8e16-feb5d935622d,b0fe7d40-daa6-5dd5-8ff7-1a8e35c314c5,2026-06-23T06:00:00+00:00,2026-06-23T14:00:00+00:00,583,642,624,18,450,450,0,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
bc08139a-ff87-580e-94d1-613463c91ff6,2026-06-23,36a74a87-f511-5934-a124-0b60c5db096d,fc549f07-c9f7-536f-b576-3bb39733470e,0a488a58-f45d-550b-8e16-feb5d935622d,3e422a3b-8a18-58de-80f2-7d0f5a98c795,2026-06-23T06:00:00+00:00,2026-06-23T14:00:00+00:00,442,438,430,8,450,450,0,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
22149969-43d2-523d-992f-23cca6ac562c,2026-06-23,36a74a87-f511-5934-a124-0b60c5db096d,732244c8-4e7c-5339-ae77-f451ab324857,0a488a58-f45d-550b-8e16-feb5d935622d,b0fe7d40-daa6-5dd5-8ff7-1a8e35c314c5,2026-06-23T06:00:00+00:00,2026-06-23T14:00:00+00:00,583,528,519,9,450,450,0,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
18c0f965-fe5e-58cb-bd48-aab434af3f8e,2026-06-23,36a74a87-f511-5934-a124-0b60c5db096d,b9fc1d56-710a-57da-8350-d1e2808446d6,0a488a58-f45d-550b-8e16-feb5d935622d,3e422a3b-8a18-58de-80f2-7d0f5a98c795,2026-06-23T06:00:00+00:00,2026-06-23T14:00:00+00:00,442,443,430,13,450,450,0,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
7398786b-4f2f-557a-a463-3d881380bcd8,2026-06-23,36a74a87-f511-5934-a124-0b60c5db096d,2c17ec1a-308d-5986-97de-e4ec4209bda2,fbe9013d-4e1e-50bd-9c47-83a3bf63b435,ec5b37ce-5d28-5863-ab9e-a0ccf1849798,2026-06-23T06:00:00+00:00,2026-06-23T14:00:00+00:00,273,294,286,8,450,450,0,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
f4772f65-b3cd-594b-8109-70c445349778,2026-06-23,36a74a87-f511-5934-a124-0b60c5db096d,a6a62444-5faf-5231-b950-8609aeccfe05,fbe9013d-4e1e-50bd-9c47-83a3bf63b435,ec5b37ce-5d28-5863-ab9e-a0ccf1849798,2026-06-23T06:00:00+00:00,2026-06-23T14:00:00+00:00,273,266,258,8,450,450,0,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
3f228c38-73d2-5f57-9cb1-148603559653,2026-06-23,36a74a87-f511-5934-a124-0b60c5db096d,b0779bdc-52ba-5df5-aa12-69c43b81d58c,fbe9013d-4e1e-50bd-9c47-83a3bf63b435,aba05b6d-bbfa-55c8-91ea-89d87edd3cee,2026-06-23T06:00:00+00:00,2026-06-23T14:00:00+00:00,677,625,610,15,450,450,0,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
aeb92557-1b0b-5e18-940d-164a8f54f312,2026-06-23,36a74a87-f511-5934-a124-0b60c5db096d,d4aaaa0f-187a-5329-8085-b81c722f3da0,fbe9013d-4e1e-50bd-9c47-83a3bf63b435,aba05b6d-bbfa-55c8-91ea-89d87edd3cee,2026-06-23T06:00:00+00:00,2026-06-23T14:00:00+00:00,677,658,643,15,450,450,0,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
b2066063-6753-5f15-8d4f-f8e3ed374cdd,2026-06-23,36a74a87-f511-5934-a124-0b60c5db096d,8060afd2-cbf7-5fd4-8032-753cbe979e11,d0d1c5ae-5804-564b-93f3-4f8197e88acc,dbfc2058-2059-5d59-9e31-d733ab494bb2,2026-06-23T06:00:00+00:00,2026-06-23T14:00:00+00:00,414,404,394,10,450,450,0,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
6f7fc770-b39e-514e-a3c1-56225db8cee0,2026-06-23,36a74a87-f511-5934-a124-0b60c5db096d,fcb95d61-dbd4-50e9-ae34-a972811f6987,d0d1c5ae-5804-564b-93f3-4f8197e88acc,7a7a3fdb-6391-53f9-8bd9-df3407629f76,2026-06-23T06:00:00+00:00,2026-06-23T14:00:00+00:00,249,227,220,7,450,450,0,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
fe225b54-7e13-574f-baf1-794c46bbfb0c,2026-06-23,36a74a87-f511-5934-a124-0b60c5db096d,fbb572df-0fee-5896-8407-b2234dc570f9,d0d1c5ae-5804-564b-93f3-4f8197e88acc,dbfc2058-2059-5d59-9e31-d733ab494bb2,2026-06-23T06:00:00+00:00,2026-06-23T14:00:00+00:00,414,436,427,9,450,450,0,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
9c60d365-c809-5885-a5ca-e2a05dbece4e,2026-06-23,36a74a87-f511-5934-a124-0b60c5db096d,cd81dc20-a710-54b8-b55e-88617b740c7d,d84a9ec1-7b28-54f4-a4a8-a9177fa53327,274c3d65-43dd-5c12-a6d1-7f5e1027d70c,2026-06-23T06:00:00+00:00,2026-06-23T14:00:00+00:00,733,813,800,13,450,450,0,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
c91a4488-f264-56bf-b69b-2947526c8931,2026-06-23,36a74a87-f511-5934-a124-0b60c5db096d,0129397d-f8ca-5e1b-8d03-899036ea9028,d84a9ec1-7b28-54f4-a4a8-a9177fa53327,ddfaa455-1f92-559f-8e2e-2e4b0733758a,2026-06-23T06:00:00+00:00,2026-06-23T14:00:00+00:00,338,315,304,11,450,450,0,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
36055f2b-9118-540a-9871-b2239e61abac,2026-06-23,36a74a87-f511-5934-a124-0b60c5db096d,d76b5a1a-8d30-571b-b86b-90c6706f4108,d84a9ec1-7b28-54f4-a4a8-a9177fa53327,274c3d65-43dd-5c12-a6d1-7f5e1027d70c,2026-06-23T06:00:00+00:00,2026-06-23T14:00:00+00:00,733,669,657,12,450,450,0,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
57bc3c21-8044-5b1f-98c5-a04b3c8ca523,2026-06-23,dca9f2e2-9b1b-5f62-bde5-9e21619b5640,872d4ca8-5087-5d68-a59d-17df9ca838a8,0a488a58-f45d-550b-8e16-feb5d935622d,b0fe7d40-daa6-5dd5-8ff7-1a8e35c314c5,2026-06-23T14:00:00+00:00,2026-06-23T22:00:00+00:00,620,693,674,19,450,450,0,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
98ea371f-39b8-5156-9279-ee2648252327,2026-06-23,dca9f2e2-9b1b-5f62-bde5-9e21619b5640,fc549f07-c9f7-536f-b576-3bb39733470e,0a488a58-f45d-550b-8e16-feb5d935622d,b0fe7d40-daa6-5dd5-8ff7-1a8e35c314c5,2026-06-23T14:00:00+00:00,2026-06-23T22:00:00+00:00,620,615,604,11,450,450,0,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
d9b5cdc5-de97-52ca-8f27-5b2e686679a8,2026-06-23,dca9f2e2-9b1b-5f62-bde5-9e21619b5640,732244c8-4e7c-5339-ae77-f451ab324857,0a488a58-f45d-550b-8e16-feb5d935622d,b0fe7d40-daa6-5dd5-8ff7-1a8e35c314c5,2026-06-23T14:00:00+00:00,2026-06-23T22:00:00+00:00,620,599,587,12,450,450,0,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
08b8585d-1280-58fe-8efa-fc31d77466a0,2026-06-23,dca9f2e2-9b1b-5f62-bde5-9e21619b5640,b9fc1d56-710a-57da-8350-d1e2808446d6,0a488a58-f45d-550b-8e16-feb5d935622d,b0fe7d40-daa6-5dd5-8ff7-1a8e35c314c5,2026-06-23T14:00:00+00:00,2026-06-23T22:00:00+00:00,620,615,605,10,450,450,0,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
504d28d3-9e93-57d3-84f1-72752c4989a8,2026-06-23,dca9f2e2-9b1b-5f62-bde5-9e21619b5640,2c17ec1a-308d-5986-97de-e4ec4209bda2,fbe9013d-4e1e-50bd-9c47-83a3bf63b435,aba05b6d-bbfa-55c8-91ea-89d87edd3cee,2026-06-23T14:00:00+00:00,2026-06-23T22:00:00+00:00,720,743,733,10,450,450,0,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
b58bb4fb-7812-50f2-8674-5662ca2f5c8f,2026-06-23,dca9f2e2-9b1b-5f62-bde5-9e21619b5640,a6a62444-5faf-5231-b950-8609aeccfe05,fbe9013d-4e1e-50bd-9c47-83a3bf63b435,f6b2ea38-8cba-5b62-853a-49146b84803f,2026-06-23T14:00:00+00:00,2026-06-23T22:00:00+00:00,330,308,297,11,450,450,0,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
a5a9b6c3-f028-5a7c-85cc-6c05b0e23cc2,2026-06-23,dca9f2e2-9b1b-5f62-bde5-9e21619b5640,b0779bdc-52ba-5df5-aa12-69c43b81d58c,fbe9013d-4e1e-50bd-9c47-83a3bf63b435,aba05b6d-bbfa-55c8-91ea-89d87edd3cee,2026-06-23T14:00:00+00:00,2026-06-23T22:00:00+00:00,720,661,646,15,450,450,0,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
f7c1e7bf-ad0f-5cc0-932d-90a1d464d64d,2026-06-23,dca9f2e2-9b1b-5f62-bde5-9e21619b5640,d4aaaa0f-187a-5329-8085-b81c722f3da0,fbe9013d-4e1e-50bd-9c47-83a3bf63b435,7640fa0b-d04b-51f5-bbfa-15e8edf8d6a0,2026-06-23T14:00:00+00:00,2026-06-23T22:00:00+00:00,400,389,381,8,450,450,0,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
0a94b995-8961-57a5-991b-dbcd70b631f9,2026-06-23,dca9f2e2-9b1b-5f62-bde5-9e21619b5640,8060afd2-cbf7-5fd4-8032-753cbe979e11,d0d1c5ae-5804-564b-93f3-4f8197e88acc,dbfc2058-2059-5d59-9e31-d733ab494bb2,2026-06-23T14:00:00+00:00,2026-06-23T22:00:00+00:00,440,425,415,10,450,450,0,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
8f1fb751-fb99-505a-a8b0-a0996a438cd0,2026-06-23,dca9f2e2-9b1b-5f62-bde5-9e21619b5640,fcb95d61-dbd4-50e9-ae34-a972811f6987,d0d1c5ae-5804-564b-93f3-4f8197e88acc,7a7a3fdb-6391-53f9-8bd9-df3407629f76,2026-06-23T14:00:00+00:00,2026-06-23T22:00:00+00:00,265,227,216,11,450,450,0,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
273d6dac-566f-523a-8060-6e0482490d44,2026-06-23,dca9f2e2-9b1b-5f62-bde5-9e21619b5640,fbb572df-0fee-5896-8407-b2234dc570f9,d0d1c5ae-5804-564b-93f3-4f8197e88acc,dbfc2058-2059-5d59-9e31-d733ab494bb2,2026-06-23T14:00:00+00:00,2026-06-23T22:00:00+00:00,440,469,457,12,450,450,0,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
cd53b200-0b10-5836-a4a8-7e5ad8ebc560,2026-06-23,dca9f2e2-9b1b-5f62-bde5-9e21619b5640,cd81dc20-a710-54b8-b55e-88617b740c7d,d84a9ec1-7b28-54f4-a4a8-a9177fa53327,ddfaa455-1f92-559f-8e2e-2e4b0733758a,2026-06-23T14:00:00+00:00,2026-06-23T22:00:00+00:00,360,369,360,9,450,450,0,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
8c1e4f83-72a7-525d-acdf-6a52a6d749c1,2026-06-23,dca9f2e2-9b1b-5f62-bde5-9e21619b5640,0129397d-f8ca-5e1b-8d03-899036ea9028,d84a9ec1-7b28-54f4-a4a8-a9177fa53327,ddfaa455-1f92-559f-8e2e-2e4b0733758a,2026-06-23T14:00:00+00:00,2026-06-23T22:00:00+00:00,360,329,322,7,450,450,0,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
d6917783-7f4a-584c-81e5-aa6f518bfe55,2026-06-23,dca9f2e2-9b1b-5f62-bde5-9e21619b5640,d76b5a1a-8d30-571b-b86b-90c6706f4108,d84a9ec1-7b28-54f4-a4a8-a9177fa53327,ddfaa455-1f92-559f-8e2e-2e4b0733758a,2026-06-23T14:00:00+00:00,2026-06-23T22:00:00+00:00,360,326,320,6,450,450,0,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
1ad5a01a-c7f7-5ebc-b66e-e8a384bdc448,2026-06-23,565c4785-c473-58ba-985f-49445d615545,732244c8-4e7c-5339-ae77-f451ab324857,0a488a58-f45d-550b-8e16-feb5d935622d,3e422a3b-8a18-58de-80f2-7d0f5a98c795,2026-06-23T22:00:00+00:00,2026-06-24T06:00:00+00:00,390,346,337,9,420,420,0,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
246206a6-f4b6-597d-9725-7b1f6128af04,2026-06-23,565c4785-c473-58ba-985f-49445d615545,b9fc1d56-710a-57da-8350-d1e2808446d6,0a488a58-f45d-550b-8e16-feb5d935622d,b0fe7d40-daa6-5dd5-8ff7-1a8e35c314c5,2026-06-23T22:00:00+00:00,2026-06-24T06:00:00+00:00,515,539,531,8,420,420,0,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
07cfa4e9-177a-57e0-9403-93d569a3c8a1,2026-06-23,565c4785-c473-58ba-985f-49445d615545,2c17ec1a-308d-5986-97de-e4ec4209bda2,fbe9013d-4e1e-50bd-9c47-83a3bf63b435,f6b2ea38-8cba-5b62-853a-49146b84803f,2026-06-23T22:00:00+00:00,2026-06-24T06:00:00+00:00,274,295,288,7,420,420,0,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
c8718589-8eef-51ce-a865-dbeaf60eaef7,2026-06-23,565c4785-c473-58ba-985f-49445d615545,a6a62444-5faf-5231-b950-8609aeccfe05,fbe9013d-4e1e-50bd-9c47-83a3bf63b435,f6b2ea38-8cba-5b62-853a-49146b84803f,2026-06-23T22:00:00+00:00,2026-06-24T06:00:00+00:00,274,263,255,8,420,420,0,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
9ceca541-79aa-59fe-b781-78c07fc95dbf,2026-06-23,565c4785-c473-58ba-985f-49445d615545,b0779bdc-52ba-5df5-aa12-69c43b81d58c,fbe9013d-4e1e-50bd-9c47-83a3bf63b435,f6b2ea38-8cba-5b62-853a-49146b84803f,2026-06-23T22:00:00+00:00,2026-06-24T06:00:00+00:00,274,254,246,8,420,420,0,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
2806329b-0e40-550f-8f81-377fcbd34aae,2026-06-23,565c4785-c473-58ba-985f-49445d615545,d4aaaa0f-187a-5329-8085-b81c722f3da0,fbe9013d-4e1e-50bd-9c47-83a3bf63b435,f6b2ea38-8cba-5b62-853a-49146b84803f,2026-06-23T22:00:00+00:00,2026-06-24T06:00:00+00:00,274,263,255,8,420,420,0,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
a7bf0918-8a3e-529d-b992-f1ab1c06877e,2026-06-23,565c4785-c473-58ba-985f-49445d615545,8060afd2-cbf7-5fd4-8032-753cbe979e11,d0d1c5ae-5804-564b-93f3-4f8197e88acc,dbfc2058-2059-5d59-9e31-d733ab494bb2,2026-06-23T22:00:00+00:00,2026-06-24T06:00:00+00:00,365,329,322,7,420,420,0,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
010e3689-4ad6-5704-b035-89d55866752f,2026-06-23,565c4785-c473-58ba-985f-49445d615545,fcb95d61-dbd4-50e9-ae34-a972811f6987,d0d1c5ae-5804-564b-93f3-4f8197e88acc,7a7a3fdb-6391-53f9-8bd9-df3407629f76,2026-06-23T22:00:00+00:00,2026-06-24T06:00:00+00:00,220,197,192,5,420,420,0,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
c51eed50-ecbd-5170-91ce-77613f36bb86,2026-06-23,565c4785-c473-58ba-985f-49445d615545,fbb572df-0fee-5896-8407-b2234dc570f9,d0d1c5ae-5804-564b-93f3-4f8197e88acc,7a7a3fdb-6391-53f9-8bd9-df3407629f76,2026-06-23T22:00:00+00:00,2026-06-24T06:00:00+00:00,220,221,213,8,420,420,0,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
16e762c8-6ea4-591e-987c-916a008b1e13,2026-06-23,565c4785-c473-58ba-985f-49445d615545,cd81dc20-a710-54b8-b55e-88617b740c7d,d84a9ec1-7b28-54f4-a4a8-a9177fa53327,274c3d65-43dd-5c12-a6d1-7f5e1027d70c,2026-06-23T22:00:00+00:00,2026-06-24T06:00:00+00:00,647,690,679,11,420,420,0,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
7e8d0ea5-ffed-5fac-a67f-4bee154479f4,2026-06-23,565c4785-c473-58ba-985f-49445d615545,0129397d-f8ca-5e1b-8d03-899036ea9028,d84a9ec1-7b28-54f4-a4a8-a9177fa53327,274c3d65-43dd-5c12-a6d1-7f5e1027d70c,2026-06-23T22:00:00+00:00,2026-06-24T06:00:00+00:00,647,607,599,8,420,420,0,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
fe5f8c01-a803-52cc-977e-2616f65c48c1,2026-06-23,565c4785-c473-58ba-985f-49445d615545,d76b5a1a-8d30-571b-b86b-90c6706f4108,d84a9ec1-7b28-54f4-a4a8-a9177fa53327,ddfaa455-1f92-559f-8e2e-2e4b0733758a,2026-06-23T22:00:00+00:00,2026-06-24T06:00:00+00:00,299,255,247,8,420,420,0,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
cc07bd28-9ca9-5e29-a6d0-a611ecbbd4ea,2026-06-24,36a74a87-f511-5934-a124-0b60c5db096d,872d4ca8-5087-5d68-a59d-17df9ca838a8,0a488a58-f45d-550b-8e16-feb5d935622d,b0fe7d40-daa6-5dd5-8ff7-1a8e35c314c5,2026-06-24T06:00:00+00:00,2026-06-24T14:00:00+00:00,583,587,571,16,450,450,0,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
1fb43d20-b80f-5adf-b492-ffbc0304ce32,2026-06-24,36a74a87-f511-5934-a124-0b60c5db096d,fc549f07-c9f7-536f-b576-3bb39733470e,0a488a58-f45d-550b-8e16-feb5d935622d,3e422a3b-8a18-58de-80f2-7d0f5a98c795,2026-06-24T06:00:00+00:00,2026-06-24T14:00:00+00:00,442,453,440,13,450,450,0,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
94f2c7f7-ef77-5641-b0f8-2ebfbdb4a9c7,2026-06-24,36a74a87-f511-5934-a124-0b60c5db096d,732244c8-4e7c-5339-ae77-f451ab324857,0a488a58-f45d-550b-8e16-feb5d935622d,3e422a3b-8a18-58de-80f2-7d0f5a98c795,2026-06-24T06:00:00+00:00,2026-06-24T14:00:00+00:00,442,423,409,14,450,450,0,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
496c4b27-5ad8-5a04-a308-3efcb954b238,2026-06-24,36a74a87-f511-5934-a124-0b60c5db096d,2c17ec1a-308d-5986-97de-e4ec4209bda2,fbe9013d-4e1e-50bd-9c47-83a3bf63b435,f6b2ea38-8cba-5b62-853a-49146b84803f,2026-06-24T06:00:00+00:00,2026-06-24T14:00:00+00:00,310,329,319,10,450,450,0,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
49a02b8d-1345-5d2d-8f9c-bd7c5d3eb435,2026-06-24,36a74a87-f511-5934-a124-0b60c5db096d,a6a62444-5faf-5231-b950-8609aeccfe05,fbe9013d-4e1e-50bd-9c47-83a3bf63b435,7640fa0b-d04b-51f5-bbfa-15e8edf8d6a0,2026-06-24T06:00:00+00:00,2026-06-24T14:00:00+00:00,376,365,356,9,450,450,0,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
06ef24e7-02c5-5b75-9860-4ebc5f9a3b3a,2026-06-24,36a74a87-f511-5934-a124-0b60c5db096d,b0779bdc-52ba-5df5-aa12-69c43b81d58c,fbe9013d-4e1e-50bd-9c47-83a3bf63b435,aba05b6d-bbfa-55c8-91ea-89d87edd3cee,2026-06-24T06:00:00+00:00,2026-06-24T14:00:00+00:00,677,570,557,13,450,450,0,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
966278ca-e046-5ecb-9df1-91b44f309d31,2026-06-24,36a74a87-f511-5934-a124-0b60c5db096d,d4aaaa0f-187a-5329-8085-b81c722f3da0,fbe9013d-4e1e-50bd-9c47-83a3bf63b435,f6b2ea38-8cba-5b62-853a-49146b84803f,2026-06-24T06:00:00+00:00,2026-06-24T14:00:00+00:00,310,329,318,11,450,450,0,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
07c633c0-1aef-5f2c-9a48-091da997f8e4,2026-06-24,36a74a87-f511-5934-a124-0b60c5db096d,fcb95d61-dbd4-50e9-ae34-a972811f6987,d0d1c5ae-5804-564b-93f3-4f8197e88acc,dbfc2058-2059-5d59-9e31-d733ab494bb2,2026-06-24T06:00:00+00:00,2026-06-24T14:00:00+00:00,414,374,367,7,450,450,0,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
2bdb59d1-650d-5a94-9c13-e3efa0caf6ae,2026-06-24,36a74a87-f511-5934-a124-0b60c5db096d,fbb572df-0fee-5896-8407-b2234dc570f9,d0d1c5ae-5804-564b-93f3-4f8197e88acc,7a7a3fdb-6391-53f9-8bd9-df3407629f76,2026-06-24T06:00:00+00:00,2026-06-24T14:00:00+00:00,249,262,250,12,450,450,0,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
7a11e26d-97cd-553f-b996-40881bbc5686,2026-06-24,36a74a87-f511-5934-a124-0b60c5db096d,cd81dc20-a710-54b8-b55e-88617b740c7d,d84a9ec1-7b28-54f4-a4a8-a9177fa53327,ddfaa455-1f92-559f-8e2e-2e4b0733758a,2026-06-24T06:00:00+00:00,2026-06-24T14:00:00+00:00,338,356,346,10,450,450,0,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
bf0a2e98-0a94-5616-858c-daffb4f7d39c,2026-06-24,36a74a87-f511-5934-a124-0b60c5db096d,0129397d-f8ca-5e1b-8d03-899036ea9028,d84a9ec1-7b28-54f4-a4a8-a9177fa53327,ddfaa455-1f92-559f-8e2e-2e4b0733758a,2026-06-24T06:00:00+00:00,2026-06-24T14:00:00+00:00,338,330,322,8,450,450,0,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
4ffa6c7d-4390-5f28-b4a0-d0288a9c86fd,2026-06-24,36a74a87-f511-5934-a124-0b60c5db096d,d76b5a1a-8d30-571b-b86b-90c6706f4108,d84a9ec1-7b28-54f4-a4a8-a9177fa53327,ddfaa455-1f92-559f-8e2e-2e4b0733758a,2026-06-24T06:00:00+00:00,2026-06-24T14:00:00+00:00,338,295,286,9,450,450,0,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
93cdc6fd-aa94-55c0-83d6-1205bd835ce1,2026-06-24,dca9f2e2-9b1b-5f62-bde5-9e21619b5640,872d4ca8-5087-5d68-a59d-17df9ca838a8,0a488a58-f45d-550b-8e16-feb5d935622d,b0fe7d40-daa6-5dd5-8ff7-1a8e35c314c5,2026-06-24T14:00:00+00:00,2026-06-24T22:00:00+00:00,620,615,598,17,450,450,0,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
