id,target_date,line_id,component_id,target_quantity,created_at,updated_at
e5d9de2b-9516-5178-b59f-11814e4b666a,2026-06-20,d0d1c5ae-5804-564b-93f3-4f8197e88acc,7a7a3fdb-6391-53f9-8bd9-df3407629f76,1344,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
e8e21c03-1d97-5275-a08e-fb7859b2b0bc,2026-06-20,d0d1c5ae-5804-564b-93f3-4f8197e88acc,dbfc2058-2059-5d59-9e31-d733ab494bb2,603,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
832010b1-dbe3-5970-bbf2-50e1bddc4981,2026-06-20,d84a9ec1-7b28-54f4-a4a8-a9177fa53327,274c3d65-43dd-5c12-a6d1-7f5e1027d70c,1636,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
ed1e2e70-a661-5f7a-81ee-5f99c48201be,2026-06-20,d84a9ec1-7b28-54f4-a4a8-a9177fa53327,ddfaa455-1f92-559f-8e2e-2e4b0733758a,1564,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
c882b792-84d0-5421-9993-bd7654c9a28c,2026-06-22,0a488a58-f45d-550b-8e16-feb5d935622d,b0fe7d40-daa6-5dd5-8ff7-1a8e35c314c5,2929,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
87ec2191-9cd6-5c35-bf8c-a47c1807a363,2026-06-22,0a488a58-f45d-550b-8e16-feb5d935622d,3e422a3b-8a18-58de-80f2-7d0f5a98c795,3317,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
72c1cb7c-ef34-516f-a198-73e673c2e171,2026-06-22,fbe9013d-4e1e-50bd-9c47-83a3bf63b435,7640fa0b-d04b-51f5-bbfa-15e8edf8d6a0,421,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
7cac189a-0ae4-50ca-aafb-6900e18336b6,2026-06-22,fbe9013d-4e1e-50bd-9c47-83a3bf63b435,f6b2ea38-8cba-5b62-853a-49146b84803f,629,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
ffc9e060-c37f-53ea-94de-a4e7cb874938,2026-06-22,fbe9013d-4e1e-50bd-9c47-83a3bf63b435,aba05b6d-bbfa-55c8-91ea-89d87edd3cee,2982,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
c0e7842b-48f4-566f-9b05-ef7e1b3e5a05,2026-06-22,fbe9013d-4e1e-50bd-9c47-83a3bf63b435,ec5b37ce-5d28-5863-ab9e-a0ccf1849798,1375,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
fe1bd4a3-e4de-521a-8a75-3bc2e1c9dfd9,2026-06-22,d0d1c5ae-5804-564b-93f3-4f8197e88acc,7a7a3fdb-6391-53f9-8bd9-df3407629f76,1507,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
0fb3a682-0947-5ea7-9257-949c25b69221,2026-06-22,d0d1c5ae-5804-564b-93f3-4f8197e88acc,dbfc2058-2059-5d59-9e31-d733ab494bb2,1264,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
8323023d-6369-5668-b386-ce8bb6e51d33,2026-06-22,d84a9ec1-7b28-54f4-a4a8-a9177fa53327,274c3d65-43dd-5c12-a6d1-7f5e1027d70c,4525,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
ee9b9414-0c5d-53c6-ae90-3c0176a38a6c,2026-06-22,d84a9ec1-7b28-54f4-a4a8-a9177fa53327,ddfaa455-1f92-559f-8e2e-2e4b0733758a,721,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
acf2e808-e9f5-58ab-a12e-79551fc2f99d,2026-06-23,0a488a58-f45d-550b-8e16-feb5d935622d,b0fe7d40-daa6-5dd5-8ff7-1a8e35c314c5,4373,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
b668ea93-2a62-5f6b-9aa0-cea497b06d1a,2026-06-23,0a488a58-f45d-550b-8e16-feb5d935622d,3e422a3b-8a18-58de-80f2-7d0f5a98c795,1309,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
32bfc391-3ba4-562d-b9a8-8a09b3ba3f31,2026-06-23,fbe9013d-4e1e-50bd-9c47-83a3bf63b435,7640fa0b-d04b-51f5-bbfa-15e8edf8d6a0,422,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
5bb4d7ba-31d2-5188-a8fa-85e46c2fd3a4,2026-06-23,fbe9013d-4e1e-50bd-9c47-83a3bf63b435,f6b2ea38-8cba-5b62-853a-49146b84803f,1457,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
8698c679-49d1-5909-8326-ad1747a70f3a,2026-06-23,fbe9013d-4e1e-50bd-9c47-83a3bf63b435,aba05b6d-bbfa-55c8-91ea-89d87edd3cee,2943,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
783c4e23-c89c-5a2d-880b-2809756fadfb,2026-06-23,fbe9013d-4e1e-50bd-9c47-83a3bf63b435,ec5b37ce-5d28-5863-ab9e-a0ccf1849798,569,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
b3d5e19c-2f2b-551b-b121-cd8438ebf71c,2026-06-23,d0d1c5ae-5804-564b-93f3-4f8197e88acc,7a7a3fdb-6391-53f9-8bd9-df3407629f76,1032,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
8b5273b2-5e83-5dc8-878a-81156fbcc0c4,2026-06-23,d0d1c5ae-5804-564b-93f3-4f8197e88acc,dbfc2058-2059-5d59-9e31-d733ab494bb2,2192,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
afd4a36e-4bc7-5819-971f-39e6488dc472,2026-06-23,d84a9ec1-7b28-54f4-a4a8-a9177fa53327,274c3d65-43dd-5c12-a6d1-7f5e1027d70c,2822,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
08b64be6-3b44-5182-b08c-21626b8c6afd,2026-06-23,d84a9ec1-7b28-54f4-a4a8-a9177fa53327,ddfaa455-1f92-559f-8e2e-2e4b0733758a,1849,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
e2b47ec4-0b2a-5183-8b9a-0a88f769620f,2026-06-24,0a488a58-f45d-550b-8e16-feb5d935622d,b0fe7d40-daa6-5dd5-8ff7-1a8e35c314c5,2853,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
4daa9b23-4a00-5770-9f6b-8cec85673a67,2026-06-24,0a488a58-f45d-550b-8e16-feb5d935622d,3e422a3b-8a18-58de-80f2-7d0f5a98c795,2912,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
e19f6bf5-6a3c-5731-9d87-d89ad017c4ff,2026-06-24,fbe9013d-4e1e-50bd-9c47-83a3bf63b435,7640fa0b-d04b-51f5-bbfa-15e8edf8d6a0,384,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
c4b273a1-7413-5f0e-ab5a-818d0c18bc80,2026-06-24,fbe9013d-4e1e-50bd-9c47-83a3bf63b435,f6b2ea38-8cba-5b62-853a-49146b84803f,966,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
453b1aa0-1bd5-5900-b0e1-ddb1e8b515f4,2026-06-24,fbe9013d-4e1e-50bd-9c47-83a3bf63b435,aba05b6d-bbfa-55c8-91ea-89d87edd3cee,2827,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
85fd76f1-d843-5040-8b54-d83debd13483,2026-06-24,fbe9013d-4e1e-50bd-9c47-83a3bf63b435,ec5b37ce-5d28-5863-ab9e-a0ccf1849798,1132,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
6b0eb4b0-cd9b-5599-8e38-e7ba57f845a2,2026-06-24,d0d1c5ae-5804-564b-93f3-4f8197e88acc,7a7a3fdb-6391-53f9-8bd9-df3407629f76,1028,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
5dc4a577-19cb-51e3-bb09-93798055a99d,2026-06-24,d0d1c5ae-5804-564b-93f3-4f8197e88acc,dbfc2058-2059-5d59-9e31-d733ab494bb2,1745,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
a9941f58-76b4-5a55-924a-17d91c2d7412,2026-06-24,d84a9ec1-7b28-54f4-a4a8-a9177fa53327,274c3d65-43dd-5c12-a6d1-7f5e1027d70c,2318,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
7f9c222c-0db9-5afb-a28f-e7bc8883776c,2026-06-24,d84a9ec1-7b28-54f4-a4a8-a9177fa53327,ddfaa455-1f92-559f-8e2e-2e4b0733758a,2014,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
3103cc3e-8afd-5a16-b51a-b7127605cf7c,2026-06-25,0a488a58-f45d-550b-8e16-feb5d935622d,b0fe7d40-daa6-5dd5-8ff7-1a8e35c314c5,2795,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
4910de8c-bd5e-58cd-92e6-927969a27678,2026-06-25,0a488a58-f45d-550b-8e16-feb5d935622d,3e422a3b-8a18-58de-80f2-7d0f5a98c795,3369,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
ca9c93c4-749e-5ea3-a948-244a7aa62983,2026-06-25,fbe9013d-4e1e-50bd-9c47-83a3bf63b435,7640fa0b-d04b-51f5-bbfa-15e8edf8d6a0,1510,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
4bda7cf6-0441-52f1-be59-2dd415f866a4,2026-06-25,fbe9013d-4e1e-50bd-9c47-83a3bf63b435,f6b2ea38-8cba-5b62-853a-49146b84803f,1230,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
bd834be9-7524-5586-b7c5-2ff696d0e886,2026-06-25,fbe9013d-4e1e-50bd-9c47-83a3bf63b435,aba05b6d-bbfa-55c8-91ea-89d87edd3cee,1433,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
a5163905-3914-5ba3-bcf7-d17103cd82e9,2026-06-25,fbe9013d-4e1e-50bd-9c47-83a3bf63b435,ec5b37ce-5d28-5863-ab9e-a0ccf1849798,599,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
8cb2335d-ef87-51a1-ba76-d97f2463bcdc,2026-06-25,d0d1c5ae-5804-564b-93f3-4f8197e88acc,7a7a3fdb-6391-53f9-8bd9-df3407629f76,1542,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
24ef2d3f-7b85-5a4e-a177-c74c135401cf,2026-06-25,d0d1c5ae-5804-564b-93f3-4f8197e88acc,dbfc2058-2059-5d59-9e31-d733ab494bb2,1303,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
e571c0ba-c5df-5dc1-97a9-8c5c89f9fee4,2026-06-25,d84a9ec1-7b28-54f4-a4a8-a9177fa53327,274c3d65-43dd-5c12-a6d1-7f5e1027d70c,2220,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
8c007bdb-8d50-577e-9662-e5c282128e31,2026-06-25,d84a9ec1-7b28-54f4-a4a8-a9177fa53327,ddfaa455-1f92-559f-8e2e-2e4b0733758a,1779,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
d91a27bb-f6ea-5150-b90d-708d2d1eb4d5,2026-06-26,0a488a58-f45d-550b-8e16-feb5d935622d,b0fe7d40-daa6-5dd5-8ff7-1a8e35c314c5,3660,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
51c7af92-320c-53ba-aee4-99acfcdd95c2,2026-06-26,0a488a58-f45d-550b-8e16-feb5d935622d,3e422a3b-8a18-58de-80f2-7d0f5a98c795,1882,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
987c9613-fb8e-5a8e-902c-035adde5b1a7,2026-06-26,fbe9013d-4e1e-50bd-9c47-83a3bf63b435,7640fa0b-d04b-51f5-bbfa-15e8edf8d6a0,809,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
4ad4b7f6-90d0-5678-83eb-96d597edd92a,2026-06-26,fbe9013d-4e1e-50bd-9c47-83a3bf63b435,f6b2ea38-8cba-5b62-853a-49146b84803f,967,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
3ea783cd-9503-59e0-a7d1-6ca376b1690b,2026-06-26,fbe9013d-4e1e-50bd-9c47-83a3bf63b435,aba05b6d-bbfa-55c8-91ea-89d87edd3cee,3443,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
16b2c5cf-58f2-5112-8f5a-e409225bf5ae,2026-06-26,fbe9013d-4e1e-50bd-9c47-83a3bf63b435,ec5b37ce-5d28-5863-ab9e-a0ccf1849798,595,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
513e5163-216e-56f4-916e-7f54b5eeb9cf,2026-06-26,d0d1c5ae-5804-564b-93f3-4f8197e88acc,7a7a3fdb-6391-53f9-8bd9-df3407629f76,545,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
3640af32-c2ce-5f2d-85f7-87a3ed67bd93,2026-06-26,d0d1c5ae-5804-564b-93f3-4f8197e88acc,dbfc2058-2059-5d59-9e31-d733ab494bb2,2617,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
dbac8f05-de7d-5a4a-9129-f06926924b2c,2026-06-26,d84a9ec1-7b28-54f4-a4a8-a9177fa53327,274c3d65-43dd-5c12-a6d1-7f5e1027d70c,3991,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
99477b7a-10f1-505d-a0cd-9d90ecbceafb,2026-06-26,d84a9ec1-7b28-54f4-a4a8-a9177fa53327,ddfaa455-1f92-559f-8e2e-2e4b0733758a,1351,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
104de9a6-ab4d-56af-aec8-9bb9f7911686,2026-06-27,0a488a58-f45d-550b-8e16-feb5d935622d,b0fe7d40-daa6-5dd5-8ff7-1a8e35c314c5,1735,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
46862867-eeff-516c-b94d-4b2ad73c26ad,2026-06-27,0a488a58-f45d-550b-8e16-feb5d935622d,3e422a3b-8a18-58de-80f2-7d0f5a98c795,2280,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
27f1f226-2f78-5c56-b552-484b8dade7a8,2026-06-27,fbe9013d-4e1e-50bd-9c47-83a3bf63b435,f6b2ea38-8cba-5b62-853a-49146b84803f,884,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
3ef73516-4960-5399-a70c-ce6804db4db2,2026-06-27,fbe9013d-4e1e-50bd-9c47-83a3bf63b435,aba05b6d-bbfa-55c8-91ea-89d87edd3cee,1988,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
d751d822-81d2-5f2b-abe8-60d771780944,2026-06-27,fbe9013d-4e1e-50bd-9c47-83a3bf63b435,ec5b37ce-5d28-5863-ab9e-a0ccf1849798,878,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
70da69ed-d6c2-5593-a2d7-5597e67dd96d,2026-06-27,d0d1c5ae-5804-564b-93f3-4f8197e88acc,7a7a3fdb-6391-53f9-8bd9-df3407629f76,923,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
1592a926-f005-5e5f-9dfc-955265713e12,2026-06-27,d0d1c5ae-5804-564b-93f3-4f8197e88acc,dbfc2058-2059-5d59-9e31-d733ab494bb2,913,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
46fb888e-943b-5a4b-a8a3-f96cb79192d7,2026-06-27,d84a9ec1-7b28-54f4-a4a8-a9177fa53327,274c3d65-43dd-5c12-a6d1-7f5e1027d70c,2268,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
48c9ebde-b0ef-58c6-9ffe-0fd69429cd8c,2026-06-27,d84a9ec1-7b28-54f4-a4a8-a9177fa53327,ddfaa455-1f92-559f-8e2e-2e4b0733758a,1005,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
42c964c7-b43c-5538-adaa-67ae32cc165f,2026-06-29,0a488a58-f45d-550b-8e16-feb5d935622d,b0fe7d40-daa6-5dd5-8ff7-1a8e35c314c5,2350,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
17247cf9-9df0-5f60-bf49-2ad996166f0f,2026-06-29,0a488a58-f45d-550b-8e16-feb5d935622d,3e422a3b-8a18-58de-80f2-7d0f5a98c795,3267,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
bf45a678-2609-5f84-97bf-42befdee212d,2026-06-29,fbe9013d-4e1e-50bd-9c47-83a3bf63b435,7640fa0b-d04b-51f5-bbfa-15e8edf8d6a0,764,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
1a827a6e-1d22-5d6f-a00f-7047e95a239f,2026-06-29,fbe9013d-4e1e-50bd-9c47-83a3bf63b435,f6b2ea38-8cba-5b62-853a-49146b84803f,613,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
9b412e16-1457-55dd-afdb-1a5b22383672,2026-06-29,fbe9013d-4e1e-50bd-9c47-83a3bf63b435,aba05b6d-bbfa-55c8-91ea-89d87edd3cee,2925,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
af4027d5-7963-5f18-a11a-82dfcc0c5638,2026-06-29,fbe9013d-4e1e-50bd-9c47-83a3bf63b435,ec5b37ce-5d28-5863-ab9e-a0ccf1849798,543,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
166abb92-8c96-5479-a531-3e7f5fff7c2f,2026-06-29,d0d1c5ae-5804-564b-93f3-4f8197e88acc,7a7a3fdb-6391-53f9-8bd9-df3407629f76,1345,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
52ba95cb-ac32-5fdb-beb7-89c4408b8528,2026-06-29,d0d1c5ae-5804-564b-93f3-4f8197e88acc,dbfc2058-2059-5d59-9e31-d733ab494bb2,1263,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
4daf5d53-6603-57b9-8c74-f2ebf4409066,2026-06-29,d84a9ec1-7b28-54f4-a4a8-a9177fa53327,274c3d65-43dd-5c12-a6d1-7f5e1027d70c,2980,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
17b77257-aba5-5e66-8ac5-245eb7824d18,2026-06-29,d84a9ec1-7b28-54f4-a4a8-a9177fa53327,ddfaa455-1f92-559f-8e2e-2e4b0733758a,1783,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
2b89773b-358a-5813-aa82-3a6541a6f4f5,2026-06-30,0a488a58-f45d-550b-8e16-feb5d935622d,b0fe7d40-daa6-5dd5-8ff7-1a8e35c314c5,3533,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
221af5ed-9a6c-5403-82bb-32c8955d4d38,2026-06-30,0a488a58-f45d-550b-8e16-feb5d935622d,3e422a3b-8a18-58de-80f2-7d0f5a98c795,2423,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
9a381f2a-d54b-574e-815c-f0797cf69327,2026-06-30,fbe9013d-4e1e-50bd-9c47-83a3bf63b435,7640fa0b-d04b-51f5-bbfa-15e8edf8d6a0,1192,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
2482408e-70f8-54e7-8243-4aefc64a1c79,2026-06-30,fbe9013d-4e1e-50bd-9c47-83a3bf63b435,f6b2ea38-8cba-5b62-853a-49146b84803f,630,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
491c3805-ae50-51b6-bf29-7ae24a16a131,2026-06-30,fbe9013d-4e1e-50bd-9c47-83a3bf63b435,aba05b6d-bbfa-55c8-91ea-89d87edd3cee,2701,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
089636c9-e2c1-5e72-9ceb-4c7d6f124e47,2026-06-30,fbe9013d-4e1e-50bd-9c47-83a3bf63b435,ec5b37ce-5d28-5863-ab9e-a0ccf1849798,915,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
e03a48be-8898-52d9-aec6-6aa353b3bae2,2026-06-30,d0d1c5ae-5804-564b-93f3-4f8197e88acc,7a7a3fdb-6391-53f9-8bd9-df3407629f76,1210,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
55116eee-cbef-555e-bb83-5448320323a4,2026-06-30,d0d1c5ae-5804-564b-93f3-4f8197e88acc,dbfc2058-2059-5d59-9e31-d733ab494bb2,1776,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
df9761e1-3651-519e-ab79-48d81bdec53c,2026-06-30,d84a9ec1-7b28-54f4-a4a8-a9177fa53327,274c3d65-43dd-5c12-a6d1-7f5e1027d70c,1480,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
b4851527-b6d0-59e4-949f-3381e7114ebf,2026-06-30,d84a9ec1-7b28-54f4-a4a8-a9177fa53327,ddfaa455-1f92-559f-8e2e-2e4b0733758a,2013,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
66f9e1a9-f955-5ed2-9a24-0cbf572331df,2026-07-01,0a488a58-f45d-550b-8e16-feb5d935622d,b0fe7d40-daa6-5dd5-8ff7-1a8e35c314c5,2980,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
1c2f660e-47cf-59e2-b024-f4f0b529d43f,2026-07-01,0a488a58-f45d-550b-8e16-feb5d935622d,3e422a3b-8a18-58de-80f2-7d0f5a98c795,2843,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
a1d7dfcd-0310-5e92-a45c-71d545b1f87a,2026-07-01,fbe9013d-4e1e-50bd-9c47-83a3bf63b435,7640fa0b-d04b-51f5-bbfa-15e8edf8d6a0,1153,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
6e1605a0-e9d8-51c1-920f-c766c9b78e05,2026-07-01,fbe9013d-4e1e-50bd-9c47-83a3bf63b435,f6b2ea38-8cba-5b62-853a-49146b84803f,938,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
9010d8ed-79e3-54dc-822f-28244d05c37b,2026-07-01,fbe9013d-4e1e-50bd-9c47-83a3bf63b435,aba05b6d-bbfa-55c8-91ea-89d87edd3cee,1491,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
00e35e31-73cd-53e2-8e8f-81484f58bd06,2026-07-01,fbe9013d-4e1e-50bd-9c47-83a3bf63b435,ec5b37ce-5d28-5863-ab9e-a0ccf1849798,605,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
078f1446-e260-5d1f-8065-164d32be9cb6,2026-07-01,d0d1c5ae-5804-564b-93f3-4f8197e88acc,7a7a3fdb-6391-53f9-8bd9-df3407629f76,1860,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
700ec4de-35a0-5c9d-8ab2-b9471687b578,2026-07-01,d0d1c5ae-5804-564b-93f3-4f8197e88acc,dbfc2058-2059-5d59-9e31-d733ab494bb2,745,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
c0103dcd-0a78-5b5a-b4ab-32068f90d1f1,2026-07-01,d84a9ec1-7b28-54f4-a4a8-a9177fa53327,274c3d65-43dd-5c12-a6d1-7f5e1027d70c,2986,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
fe3001c3-bdf0-5d3b-8df1-cf2e9daf82e7,2026-07-01,d84a9ec1-7b28-54f4-a4a8-a9177fa53327,ddfaa455-1f92-559f-8e2e-2e4b0733758a,1819,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
b76a0518-ffdb-56ec-be27-9a8a22d3da3a,2026-07-02,0a488a58-f45d-550b-8e16-feb5d935622d,b0fe7d40-daa6-5dd5-8ff7-1a8e35c314c5,3443,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
b0c81590-b7bd-5abc-a0e7-2e776a29e757,2026-07-02,0a488a58-f45d-550b-8e16-feb5d935622d,3e422a3b-8a18-58de-80f2-7d0f5a98c795,2890,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
88a6ea1b-3bdc-5fc4-9aba-9022a51d3dee,2026-07-02,fbe9013d-4e1e-50bd-9c47-83a3bf63b435,7640fa0b-d04b-51f5-bbfa-15e8edf8d6a0,776,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
0245cfbd-1e97-5eb9-8a88-dcfe63bec0b0,2026-07-02,fbe9013d-4e1e-50bd-9c47-83a3bf63b435,f6b2ea38-8cba-5b62-853a-49146b84803f,286,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
5c8c8a67-31b7-5385-b4d4-c44ef52e06df,2026-07-02,fbe9013d-4e1e-50bd-9c47-83a3bf63b435,aba05b6d-bbfa-55c8-91ea-89d87edd3cee,2176,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
ca8934ba-adad-5036-b68a-803e901fffa0,2026-07-02,fbe9013d-4e1e-50bd-9c47-83a3bf63b435,ec5b37ce-5d28-5863-ab9e-a0ccf1849798,831,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
4a48d35c-d4fc-57d8-a2a6-bfcd691089eb,2026-07-02,d0d1c5ae-5804-564b-93f3-4f8197e88acc,7a7a3fdb-6391-53f9-8bd9-df3407629f76,1058,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
c1a4e231-754c-5fbd-93ea-d487a27b2ce0,2026-07-02,d0d1c5ae-5804-564b-93f3-4f8197e88acc,dbfc2058-2059-5d59-9e31-d733ab494bb2,2060,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
e5ac9a85-3f0e-568f-b700-575e3e578276,2026-07-02,d84a9ec1-7b28-54f4-a4a8-a9177fa53327,274c3d65-43dd-5c12-a6d1-7f5e1027d70c,3010,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
e18ca851-f7a3-5243-8f17-2f4793385afc,2026-07-02,d84a9ec1-7b28-54f4-a4a8-a9177fa53327,ddfaa455-1f92-559f-8e2e-2e4b0733758a,1750,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
b4a61a99-fa97-540e-9518-e3d4c9350f3f,2026-07-03,0a488a58-f45d-550b-8e16-feb5d935622d,b0fe7d40-daa6-5dd5-8ff7-1a8e35c314c5,3006,2026-09-06T09:02:29.920757+00:00,2026-09-06T09:02:59.286744+00:00
